"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-256","Virginia Sheriffs Association PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/02/2007","T","0","Exec Director","Jones","John","","H","371.91","30000.00","100.00","0.00","30471.91","26475.00","0.00","","0.00","3996.91","30100.00","26475.00","0.00","521.91","30000.00","60100.00","60621.91","30150.00","56625.00","3996.91"
"91-256","Virginia Sheriffs Association PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/04/2008","T","0","Exec Director","Jones","John","","H","3996.91","5000.00","3.00","0.00","8999.91","4700.00","0.00","","0.00","4299.91","5003.00","4700.00","0.00","521.91","60100.00","65103.00","65624.91","56625.00","61325.00","4299.91"
"91-258","Virginia Wine Wholesalers Association PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/09/2007","T","0","Treasurer","Buckner","Larry","E","H","27928.27","0.00","753.83","0.00","28682.10","24350.00","0.00","","0.00","4332.10","753.83","24350.00","0.00","27928.27","0.00","753.83","28682.10","0.00","24350.00","4332.10"
"91-258","Virginia Wine Wholesalers Association PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/12/2007","T","0","Treasurer","Buckner","Larry","E","H","4332.10","70000.00","6.79","0.00","74338.89","35500.00","0.00","","0.00","38838.89","70006.79","35500.00","0.00","27928.27","753.83","70760.62","98688.89","24350.00","59850.00","38838.89"
"91-258","Virginia Wine Wholesalers Association PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/11/2007","T","0","Treasurer","Buckner","Larry","E","H","38838.89","150275.29","10.57","0.00","189124.75","149226.25","0.00","","0.00","39898.50","150285.86","149226.25","0.00","27928.27","70760.62","221046.48","248974.75","59850.00","209076.25","39898.50"
"91-258","Virginia Wine Wholesalers Association PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/04/2008","T","0","Treasurer","Buckner","Larry","E","H","39898.50","0.00","5.85","0.00","39904.35","29035.00","0.00","","0.00","10869.35","5.85","29035.00","0.00","27928.27","221046.48","221052.33","248980.60","209076.25","238111.25","10869.35"
"91-261","Wood Products PAC of Virginia","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/05/2007","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","H","3688.85","800.00","0.58","0.00","4489.43","1000.00","0.00","","0.00","3489.43","800.58","1000.00","0.00","3688.85","0.00","800.58","4489.43","0.00","1000.00","3489.43"
"91-261","Wood Products PAC of Virginia","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","H","3489.43","1000.00","0.58","0.00","4490.01","400.00","0.00","","0.00","4090.01","1000.58","400.00","0.00","3688.85","800.58","1801.16","5490.01","1000.00","1400.00","4090.01"
"91-261","Wood Products PAC of Virginia","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/01/2007","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","H","4090.01","2500.00","0.50","0.00","6590.51","150.00","0.00","","0.00","6440.51","2500.50","150.00","0.00","3688.85","1801.16","4301.66","7990.51","1400.00","1550.00","6440.51"
"91-261","Wood Products PAC of Virginia","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/11/2008","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","H","6440.51","400.00","0.32","0.00","6840.83","5900.00","0.00","","0.00","940.83","400.32","5900.00","0.00","3688.85","4301.66","4701.98","8390.83","1550.00","7450.00","940.83"
"91-267","American Institute of Architects, VA Society PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Secr-Treas","Braymer","John","","H","8252.86","2051.00","2.55","0.00","10306.41","799.97","0.00","","0.00","9506.44","2053.55","799.97","0.00","8252.86","0.00","2053.55","10306.41","0.00","799.97","9506.44"
"91-267","American Institute of Architects, VA Society PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/13/2007","T","0","Secr-Treas","Braymer","John","","H","9506.44","2550.00","2.61","0.00","12059.05","2062.09","0.00","","0.00","9996.96","2552.61","2062.09","0.00","8252.86","2053.55","4606.16","12859.02","799.97","2862.06","9996.96"
"91-267","American Institute of Architects, VA Society PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/14/2007","T","0","Secr-Treas","Braymer","John","","H","9996.96","13980.00","1.72","0.00","23978.68","11229.97","0.00","","0.00","12748.71","13981.72","11229.97","0.00","8252.86","4606.16","18587.88","26840.74","2862.06","14092.03","12748.71"
"91-267","American Institute of Architects, VA Society PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Secr-Treas","Braymer","John","","H","12748.71","900.00","1.57","0.00","13650.28","6200.00","0.00","","0.00","7450.28","901.57","6200.00","0.00","8252.86","18587.88","19489.45","27742.31","14092.03","20292.03","7450.28"
"91-268","Anthem Health Plans of Virginia PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","Treasurer","Pratt","Mark","C","H","18281.69","40000.00","7.19","0.00","58288.88","15.00","0.00","","0.00","58273.88","40007.19","15.00","0.00","18281.69","0.00","40007.19","58288.88","0.00","15.00","58273.88"
"91-268","Anthem Health Plans of Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/12/2007","T","0","Treasurer","Pratt","Mark","C","H","58273.88","40000.00","10.20","0.00","98284.08","85765.00","0.00","","0.00","12519.08","40010.20","85765.00","0.00","18281.69","40007.19","80017.39","98299.08","15.00","85780.00","12519.08"
"91-268","Anthem Health Plans of Virginia PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/12/2007","T","0","Treasurer","Pratt","Mark","C","H","12519.08","80000.00","8.35","0.00","92527.43","36265.00","0.00","","0.00","56262.43","80008.35","36265.00","0.00","18281.69","80017.39","160025.74","178307.43","85780.00","122045.00","56262.43"
"91-268","Anthem Health Plans of Virginia PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/14/2008","T","0","Treasurer","Pratt","Mark","C","H","56262.43","40000.00","1016.23","0.00","97278.66","39907.26","0.00","","0.00","57371.40","41016.23","39907.26","0.00","18281.69","160025.74","201041.97","219323.66","122045.00","161952.26","57371.40"
"91-274","Reed Smith Political Action Committee","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/10/2007","T","0","Treasurer","Thomas","William","G","H","1186.74","50000.00","0.00","0.00","51186.74","35329.32","0.00","","0.00","15857.42","50000.00","35329.32","0.00","1186.74","0.00","50000.00","51186.74","0.00","35329.32","15857.42"
"91-274","Reed Smith Political Action Committee","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/12/2007","T","0","Treasurer","Thomas","William","G","H","15857.42","39000.00","0.00","0.00","54857.42","43384.55","0.00","","0.00","11472.87","39000.00","43384.55","0.00","1186.74","50000.00","89000.00","90186.74","35329.32","78713.87","11472.87"
"91-274","Reed Smith Political Action Committee","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/09/2007","T","0","Treasurer","Thomas","William","G","H","11472.87","0.00","0.00","0.00","11472.87","8908.21","0.00","","0.00","2564.66","0.00","8908.21","0.00","1186.74","89000.00","89000.00","90186.74","78713.87","87622.08","2564.66"
"91-274","Reed Smith Political Action Committee","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/10/2008","T","0","Treasurer","Thomas","William","G","H","2564.66","10000.00","0.00","0.00","12564.66","11070.98","0.00","","0.00","1493.68","10000.00","11070.98","0.00","1186.74","89000.00","99000.00","100186.74","87622.08","98693.06","1493.68"
"91-275","Issues Mobilization PAC (IMPAC)","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","","Search","Charles","","H","434.02","0.00","0.55","0.00","434.57","0.00","0.00","","0.00","434.57","0.55","0.00","0.00","434.02","0.00","0.55","434.57","0.00","0.00","434.57"
"91-275","Issues Mobilization PAC (IMPAC)","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","","Search","Charles","","H","434.57","0.00","0.17","0.00","434.74","12.00","0.00","","0.00","422.74","0.17","12.00","0.00","434.02","0.55","0.72","434.74","0.00","12.00","422.74"
"91-275","Issues Mobilization PAC (IMPAC)","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/10/2007","T","0","","Search","Charles","","H","422.74","1650.00","0.25","0.00","2072.99","36.00","0.00","","0.00","2036.99","1650.25","36.00","0.00","434.02","0.72","1650.97","2084.99","12.00","48.00","2036.99"
"91-275","Issues Mobilization PAC (IMPAC)","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/11/2008","T","0","","Search","Charles","","H","2036.99","0.00","0.26","0.00","2037.25","0.00","0.00","","0.00","2037.25","0.26","0.00","0.00","434.02","1650.97","1651.23","2085.25","48.00","48.00","2037.25"
"91-279","Virginia Retailers PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/10/2007","T","0","Treasurer","Peterson","Laurie","A","H","7243.90","638.13","0.00","0.00","7882.03","775.00","0.00","","0.00","7107.03","638.13","775.00","0.00","7243.90","0.00","638.13","7882.03","0.00","775.00","7107.03"
"91-279","Virginia Retailers PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","Treasurer","Peterson","Laurie","A","H","7107.03","1023.07","0.00","0.00","8130.10","500.00","0.00","","0.00","7630.10","1023.07","500.00","0.00","7243.90","638.13","1661.20","8905.10","775.00","1275.00","7630.10"
"91-279","Virginia Retailers PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/12/2007","T","0","Treasurer","Peterson","Laurie","A","H","7630.10","865.00","0.00","0.00","8495.10","8250.00","0.00","","0.00","245.10","865.00","8250.00","0.00","7243.90","1661.20","2526.20","9770.10","1275.00","9525.00","245.10"
"91-279","Virginia Retailers PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/14/2008","T","0","Treasurer","Peterson","Laurie","A","H","245.10","7082.58","0.00","0.00","7327.68","0.00","0.00","","0.00","7327.68","7082.58","0.00","0.00","7243.90","2526.20","9608.78","16852.68","9525.00","9525.00","7327.68"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","Treasurer","Hall","Donald","L","H","218823.45","19573.09","27.31","0.00","238423.85","51377.54","0.00","","0.00","187046.31","19600.40","51377.54","0.00","218823.45","0.00","19600.40","238423.85","0.00","51377.54","187046.31"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/13/2007","T","0","Treasurer","Hall","Donald","L","H","187046.31","186866.91","35.13","0.00","373948.35","9079.97","0.00","","0.00","364868.38","186902.04","9079.97","0.00","218823.45","19600.40","206502.44","425325.89","51377.54","60457.51","364868.38"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Hall","Donald","L","H","364868.38","71319.86","28.95","0.00","436217.19","374796.23","0.00","","0.00","61420.96","71348.81","374796.23","0.00","218823.45","206502.44","277851.25","496674.70","60457.51","435253.74","61420.96"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/11/2008","T","0","Treasurer","Hall","Donald","L","H","61420.96","46526.83","756.49","0.00","108704.28","56998.50","0.00","","0.00","51705.78","47283.32","56998.50","0.00","218823.45","277851.25","325134.57","543958.02","435253.74","492252.24","51705.78"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","A","1","04/14/2008","T","0","Treasurer","Hall","Donald","L","H","61420.96","46526.83","756.49","0.00","108704.28","56998.50","0.00","","0.00","51705.78","47283.32","56998.50","0.00","218823.45","277851.25","325134.57","543958.02","435253.74","492252.24","51705.78"
"91-291","Affordable Shelter PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","07/12/2007","L","0","Treasurer","Rhodes","Patrick","J","H","160334.14","6230.00","0.00","0.00","166564.14","8325.00","0.00","","0.00","158239.14","6230.00","8325.00","0.00","160334.14","0.00","6230.00","166564.14","0.00","8325.00","158239.14"
"91-291","Affordable Shelter PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Treasurer","Rhodes","Patrick","J","H","158239.14","8820.00","0.00","0.00","167059.14","34800.00","0.00","","0.00","132259.14","8820.00","34800.00","0.00","160334.14","6230.00","15050.00","175384.14","8325.00","43125.00","132259.14"
"91-291","Affordable Shelter PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/10/2007","T","0","Treasurer","Rhodes","Patrick","J","H","132259.14","38120.00","382.31","0.00","170761.45","63762.56","0.00","","0.00","106998.89","38502.31","63762.56","0.00","160334.14","15050.00","53552.31","213886.45","43125.00","106887.56","106998.89"
"91-291","Affordable Shelter PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/14/2008","T","0","Treasurer","Rhodes","Patrick","J","H","106998.89","46550.00","682.21","0.00","154231.10","54617.97","0.00","","0.00","99613.13","47232.21","54617.97","0.00","160334.14","53552.31","100784.52","261118.66","106887.56","161505.53","99613.13"
"91-303","Virginia Physical Therapy Association  PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/17/2007","T","0","Treasurer","Sawyer","Sydney","W","H","7504.81","1360.00","0.00","0.00","8864.81","0.00","0.00","","0.00","8864.81","1360.00","0.00","0.00","7504.81","0.00","1360.00","8864.81","0.00","0.00","8864.81"
"91-303","Virginia Physical Therapy Association  PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/13/2007","T","0","Treasurer","Sawyer","Sydney","W","H","8864.81","1095.00","0.00","0.00","9959.81","3200.00","0.00","","0.00","6759.81","1095.00","3200.00","0.00","7504.81","1360.00","2455.00","9959.81","0.00","3200.00","6759.81"
"91-303","Virginia Physical Therapy Association  PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Sawyer","Sydney","W","H","6759.81","0.00","0.00","0.00","6759.81","1004.05","0.00","","0.00","5755.76","0.00","1004.05","0.00","7504.81","2455.00","2455.00","9959.81","3200.00","4204.05","5755.76"
"91-303","Virginia Physical Therapy Association  PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Treasurer","Sawyer","Sydney","W","H","5755.76","8560.09","0.00","0.00","14315.85","9880.09","0.00","","0.00","4435.76","8560.09","9880.09","0.00","7504.81","2455.00","11015.09","18519.90","4204.05","14084.14","4435.76"
"91-304","Certified Public Accountants PAC of Virginia","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Peters","Stephanie","","H","40030.61","1050.00","0.00","0.00","41080.61","2511.70","0.00","","0.00","38568.91","1050.00","2511.70","0.00","40030.61","0.00","1050.00","41080.61","0.00","2511.70","38568.91"
"91-304","Certified Public Accountants PAC of Virginia","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Treasurer","Peters","Stephanie","","H","38568.91","34715.00","0.00","0.00","73283.91","15260.71","0.00","","0.00","58023.20","34715.00","15260.71","0.00","40030.61","1050.00","35765.00","75795.61","2511.70","17772.41","58023.20"
"91-304","Certified Public Accountants PAC of Virginia","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Peters","Stephanie","","H","58023.20","11445.00","0.00","0.00","69468.20","15408.76","0.00","","0.00","54059.44","11445.00","15408.76","0.00","40030.61","35765.00","47210.00","87240.61","17772.41","33181.17","54059.44"
"91-304","Certified Public Accountants PAC of Virginia","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Treasurer","Peters","Stephanie","","H","54059.44","3071.00","500.00","0.00","57630.44","13657.34","0.00","","0.00","43973.10","3571.00","13657.34","0.00","40030.61","47210.00","50781.00","90811.61","33181.17","46838.51","43973.10"
"91-314","AT&T Political Action Committee","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/06/2007","T","0","Treasurer","Disler","Yvonne","M","H","3037.13","1.00","1500.00","0.00","4538.13","36.00","0.00","","0.00","4502.13","1501.00","36.00","0.00","3037.13","0.00","1501.00","4538.13","0.00","36.00","4502.13"
"91-314","AT&T Political Action Committee","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/02/2007","T","0","Treasurer","Disler","Yvonne","M","H","4502.13","0.00","0.00","0.00","4502.13","4386.00","0.00","","0.00","116.13","0.00","4386.00","0.00","3037.13","1501.00","1501.00","4538.13","36.00","4422.00","116.13"
"91-314","AT&T Political Action Committee","2007","12/31/2007","FINAL_07","01/01/2007","12/31/2007","E","R","0","08/09/2007","T","0","Treasurer","Disler","Yvonne","M","H","116.13","0.00","500.00","0.00","616.13","616.13","0.00","","0.00","0.00","500.00","616.13","0.00","3037.13","1501.00","2001.00","5038.13","4422.00","5038.13","0.00"
"91-321","VAPMACS PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/10/2007","T","0","Treas","OConnor","Michael","","H","8970.03","7205.00","0.00","0.00","16175.03","8500.00","0.00","","0.00","7675.03","7205.00","8500.00","0.00","8970.03","0.00","7205.00","16175.03","0.00","8500.00","7675.03"
"91-321","VAPMACS PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/17/2007","L","0","Treas","OConnor","Michael","","H","7675.03","1595.00","0.00","0.00","9270.03","10200.00","0.00","","0.00","-929.97","1595.00","10200.00","0.00","8970.03","7205.00","8800.00","17770.03","8500.00","18700.00","-929.97"
"91-321","VAPMACS PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","12/04/2007","L","0","Treas","OConnor","Michael","","H","-929.97","1210.00","0.00","0.00","280.03","7875.00","0.00","","0.00","-7594.97","1210.00","7875.00","0.00","8970.03","8800.00","10010.00","18980.03","18700.00","26575.00","-7594.97"
"91-321","VAPMACS PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/09/2008","T","0","Treas","OConnor","Michael","","H","-7594.97","6860.00","0.00","0.00","-734.97","14100.00","0.00","","0.00","-14834.97","6860.00","14100.00","0.00","8970.03","10010.00","16870.00","25840.03","26575.00","40675.00","-14834.97"
"91-322","Virginia AIA-PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/04/2007","T","0","Treasurer","Roberts","James","","H","7638.57","27500.00","0.00","0.00","35138.57","3800.00","0.00","","0.00","31338.57","27500.00","3800.00","0.00","7638.57","0.00","27500.00","35138.57","0.00","3800.00","31338.57"
"91-322","Virginia AIA-PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","Treasurer","Roberts","James","","H","31338.57","0.00","250.00","0.00","31588.57","16750.00","0.00","","0.00","14838.57","250.00","16750.00","0.00","7638.57","27500.00","27750.00","35388.57","3800.00","20550.00","14838.57"
"91-322","Virginia AIA-PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","12/06/2007","L","0","Treasurer","Roberts","James","","H","14838.57","0.00","0.00","0.00","14838.57","8188.45","0.00","","0.00","6650.12","0.00","8188.45","0.00","7638.57","27750.00","27750.00","35388.57","20550.00","28738.45","6650.12"
"91-322","Virginia AIA-PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/02/2008","T","0","Treasurer","Roberts","James","","H","6650.12","0.00","0.00","0.00","6650.12","6100.00","0.00","","0.00","550.12","0.00","6100.00","0.00","7638.57","27750.00","27750.00","35388.57","28738.45","34838.45","550.12"
"91-322","Virginia AIA-PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","A","1","04/09/2008","T","0","Treasurer","Roberts","James","","H","6650.12","0.00","0.00","0.00","6650.12","6350.00","0.00","","0.00","300.12","0.00","6350.00","0.00","7638.57","27750.00","27750.00","35388.57","28738.45","35088.45","300.12"
"91-337","Richmond Education Association PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","Treasurer","Edmonds","Joseph","B","H","2645.72","4299.50","0.00","0.00","6945.22","43.00","0.00","","0.00","6902.22","4299.50","43.00","2955.24","2645.72","0.00","4299.50","6945.22","0.00","43.00","6902.22"
"91-337","Richmond Education Association PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/12/2007","T","0","Treasurer","Edmonds","Joseph","B","H","6902.22","4236.60","1254.80","0.00","12393.62","1007.40","0.00","","0.00","11386.22","5491.40","1007.40","2955.24","2645.72","4299.50","9790.90","12436.62","43.00","1050.40","11386.22"
"91-337","Richmond Education Association PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Edmonds","Joseph","B","H","11386.22","1364.60","0.00","0.00","12750.82","0.00","0.00","","0.00","12750.82","1364.60","0.00","2955.24","2645.72","9790.90","11155.50","13801.22","1050.40","1050.40","12750.82"
"91-337","Richmond Education Association PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Treasurer","Edmonds","Joseph","B","H","12750.82","2322.00","0.00","0.00","15072.82","54.94","0.00","","0.00","15017.88","2322.00","54.94","2955.24","2645.72","11155.50","13477.50","16123.22","1050.40","1105.34","15017.88"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Balderson","James","","H","27429.37","50988.00","0.00","0.00","78417.37","13955.35","0.00","","0.00","64462.02","50988.00","13955.35","0.00","27429.37","0.00","50988.00","78417.37","0.00","13955.35","64462.02"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","Treasurer","Balderson","James","","H","64462.02","1349.00","0.00","0.00","65811.02","35500.00","0.00","","0.00","30311.02","1349.00","35500.00","0.00","27429.37","50988.00","52337.00","79766.37","13955.35","49455.35","30311.02"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/03/2007","T","0","Treasurer","Balderson","James","","H","30311.02","1090.50","0.00","0.00","31401.52","7850.00","0.00","","0.00","23551.52","1090.50","7850.00","0.00","27429.37","52337.00","53427.50","80856.87","49455.35","57305.35","23551.52"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/14/2008","T","0","Treasurer","Balderson","James","","H","23551.52","16485.50","0.00","0.00","40037.02","18382.19","0.00","","0.00","21654.83","16485.50","18382.19","0.00","27429.37","53427.50","69913.00","97342.37","57305.35","75687.54","21654.83"
"91-344","Virginia Independent Auto Dealers","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Tate","Joseph","C","H","11052.19","4453.48","12.38","0.00","15518.05","0.00","0.00","","0.00","15518.05","4465.86","0.00","0.00","11052.19","0.00","4465.86","15518.05","0.00","0.00","15518.05"
"91-344","Virginia Independent Auto Dealers","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/12/2007","T","0","Treasurer","Tate","Joseph","C","H","15518.05","5665.00","30.31","0.00","21213.36","0.00","0.00","","0.00","21213.36","5695.31","0.00","0.00","11052.19","4465.86","10161.17","21213.36","0.00","0.00","21213.36"
"91-344","Virginia Independent Auto Dealers","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/08/2007","T","0","Treasurer","Tate","Joseph","C","H","21213.36","6181.00","28.61","0.00","27422.97","25500.00","0.00","","0.00","1922.97","6209.61","25500.00","0.00","11052.19","10161.17","16370.78","27422.97","0.00","25500.00","1922.97"
"91-344","Virginia Independent Auto Dealers","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/07/2008","T","0","Treasurer","Tate","Joseph","C","H","1922.97","6080.00","0.00","0.00","8002.97","2000.00","0.00","","0.00","6002.97","6080.00","2000.00","0.00","11052.19","16370.78","22450.78","33502.97","25500.00","27500.00","6002.97"
"91-362","Virginia Cable PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/04/2007","T","0","Treasurer","Hargrove","Terry","","H","28991.51","21896.40","0.00","0.00","50887.91","24500.00","0.00","","0.00","26387.91","21896.40","24500.00","0.00","28991.51","0.00","21896.40","50887.91","0.00","24500.00","26387.91"
"91-362","Virginia Cable PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","Treasurer","Hargrove","Terry","","H","26387.91","111078.10","2500.00","0.00","139966.01","54295.50","7299.00","","0.00","78371.51","113578.10","61594.50","0.00","28991.51","21896.40","135474.50","164466.01","24500.00","86094.50","78371.51"
"91-362","Virginia Cable PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Hargrove","Terry","","H","78371.51","2450.00","0.00","0.00","80821.51","31500.00","0.00","","0.00","49321.51","2450.00","31500.00","0.00","28991.51","135474.50","137924.50","166916.01","86094.50","117594.50","49321.51"
"91-362","Virginia Cable PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/14/2008","T","0","Treasurer","Hargrove","Terry","","H","49321.51","49188.10","0.00","0.00","98509.61","29229.83","0.00","","0.00","69279.78","49188.10","29229.83","0.00","28991.51","137924.50","187112.60","216104.11","117594.50","146824.33","69279.78"
"91-364","Council for Certified Virginia Interior Designers PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
